DwName,VizPic,Link,WeekNumber,RealName
md9845,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7b0462e2329fa036dc63a3927b1a9c8d0616d516.jpg,https://goo.gl/6yYkRU,12,Michael DiPalma
newsquery,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b398246e2fd0412a788481794c4341ae5ad6197a.jpeg,https://public.tableau.com/views/ANationofPets-ofUKPetPopulation2017/ofUKHouseholdswithapet?:embed=y&:display_count=yes,12,Kev O'Callaghan
irynakozlova,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/dbc025ab0ce6c670de46d070957828ac6cefb83e.png,https://public.tableau.com/views/UKPetPopulation20162017/UKPetPopulation20162017?:embed=y&:display_count=yes&publish=yes,12,IRYNA KOZLOVA
zendoll27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bda13bb20d27f3d17adf50628950dc93cc648754.jpg,https://pbs.twimg.com/media/DYpm9ZdX4AABJdh.jpg,12,Lindsay Betzendahl
pablolgomez,https://pbs.twimg.com/media/DYppgrDXcAEcBJX.jpg:large,https://public.tableau.com/views/UKNationofPetLovers/UKPetNation?:embed=y&:display_count=yes&publish=yes,12,Pablo Gomez
pod61,https://pbs.twimg.com/media/DYp5zTyW0AEEWeJ.jpg:large,https://public.tableau.com/profile/peter.o.donovan8170#!/vizhome/2018_03_19Pets/ShoalsandFlocks?publish=yes,12,Peter O'Donovan
sezbee,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/2ea3b6abc16a966ba611355f3ce8ed4209f95823.jpg,https://public.tableau.com/profile/sarah.burnett#!/vizhome/PetsintheUK_0/PetsintheUK?publish=yes,12,Sarah Burnett
edithvisualize,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/82b6c0167f001f8bbe571ad875d717c5318a3778.png,https://infogram.com/2018w12-uk-pet-population-in-2017-1h9j6qxz1d5v2gz,12,Edith
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/cff5a44fb47ce34e609dbf14121336e9ed29503e.png,https://data.world/vizwiz,12,Tushar More
yasincanparlak,,https://public.tableau.com/views/UKPetPopulationin2017_3/PetPopulation?:embed=y&:display_count=yes,12,Yasin Can Parlak
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6e549788b44353eda5da9d5dfa2b59765f14a911.jpg,https://public.tableau.com/views/MM2018Week12/YW?:embed=y&:display_count=yes&publish=yes,12,Yanning Wang
dilyana,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/85cdb80844332ef00c6a93c52eb537e4069bd8e3.png,http://tabsoft.co/2GHO4hm,12,Dilyana Suleymanova
simonbeaumont04,,https://public.tableau.com/profile/simon.beaumont#!/vizhome/MakeoverMonday-2018Week12UKPetOwnershipin2017/MakeoverMonday-2018Week12UKPetOwnershipin2017,12,Simon Beaumont
chithresh,https://pbs.twimg.com/media/DYqS8ciVMAU5czR.jpg:large,http://olympics.yellowfin.bi/yellowfin/RunReport.i4;jsessionid=6AE87F108E8C74F59DC22D9B297616A8?reportUUID=4a1722c5-6bda-4ada-a7f9-fac06554a3fc&primaryOrg=1&clientOrg=1,12,Chithresh
peterempey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/012eec951d69fe8462d5ebb313e96ce6b273b8a3.png,https://public.tableau.com/profile/peter.empey#!/vizhome/week12UKPetPopulation/TypesofPetsintheUK,12,Peter Empey
waddydbaddy,https://pbs.twimg.com/media/DYs-P83X4AAA3KA.jpg:large,https://public.tableau.com/profile/soham.wadekar#!/vizhome/MakeoverMondayWeek12_1/Dashboard1,12,Soham Wadekar
surajshah,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6f5e47453f39a8e9e2ad531fe601d2a225ebc9d2.jpg,https://public.tableau.com/views/MakeoverMonday2018W12PlentyofFishintheSea_/Dashboard1?:embed=y&:display_count=yes&publish=yes,12,Suraj Shah
bdonahue,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/10e811b111b67e56e320cb3d5120ae52a2a23fe4.png,,12,Brenden Donahue
rgauna,https://pbs.twimg.com/media/DYwNKZCV4AEpnV2.jpg:large,https://public.tableau.com/profile/rgauna#!/vizhome/PetsintheUK_1/D_PetsinUK,12,Rosario Gauna
csowbhagya,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fbf71430041dd147b5e1b7f90fdda5950a240968.png,https://data.world/rodyzakovich,12,Sowbhagya l Chittajallu
fpvdata,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d04fc2ceecdc5ea19f88c0716da26d4ebb70e0ed.jpg,https://public.tableau.com/shared/N4WBNHF59?:display_count=yes,12,Bruce Henry
philipdriggs,https://pbs.twimg.com/media/DYwzDrNW0AAjtwG.jpg:large,https://public.tableau.com/profile/philip.riggs#!/vizhome/MakeoverMonday2018Week12UKPetOwnership-Dogswin/Dashboard1,12,Philip Riggs
ryanjones,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/35136a8f61baf605fd3c3b4b880261f7dcbc5536.PNG,https://public.tableau.com/views/UKPetFoodAssociationChart-MM/Dashboard1?:embed=y&:display_count=yes,12,Ryan Jones
susanjg1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0bdd351b064b94ca0c2e345b732dd6ae554b6d63.jpg,https://datastudio.google.com/open/12WPtXV32oJCfrwFTonjSXDNYGz4rZjr6,12,Susan Glass
lscavino,,https://twitter.com/laura_scavino/status/976230884419481601,12,laura scavino
chuxiu0,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/cb01a45e84e2d4772acde7948577ac3a02d2889d.jpg,https://public.tableau.com/profile/dragonfruit2017#!/vizhome/BritishpetrankingsfromtheperspectiveofChina/BritishpetrankingsfromtheperspectiveofChina,12,chuxiu0
chuxiu0,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/94222c7be3c50d029bca10b6e128f00e5a7d137b.png,https://public.tableau.com/profile/dragonfruit2017#!/vizhome/UKPetPopulationin2017_0/UKPetPopulationin2017,12,chuxiu0
abn,,https://public.tableau.com/views/UKPetpopulation2017/Dashboard1?:embed=y&:display_count=yes&publish=yes,12,Aswathy Nair
nilsm,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/28e8f1f98d97b8e6493199914e189184921dfba6.png,https://public.tableau.com/views/MM_CW12/MM_CW12?:embed=y&:display_count=yes&publish=yes,12,Nils Macher
mlahoya,https://www.filepicker.io/api/file/WZTdKGiSr6004BFV3l0Q,https://public.tableau.com/profile/marta1027#!/vizhome/MOMW12-18/Dashboard1?publish=yes,12,Marta Lahoya
hayleyp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bdf5f33431c0289260da02bb3dcf9c68a8d321f5.png,https://data.world/peterempey,12,Hayley Pfeifer
jameskingcz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/435a4272d4e30b0d09624a2cc2fdb8ae47025d67.png,https://public.tableau.com/views/UKPetstatisticsMakeoverMonday2018Week12/Final?:embed=y&:display_count=yes&publish=yes,12,James King
markbradbourne,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/27af44e275148535947f89a1a650f8c8e81b30af.jpg,https://public.tableau.com/views/UKPetOwnership/UKPetOwnership?:embed=y&:display_count=yes&publish=yes,12,Mark Bradbourne
suryateja1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d382c203b775a318688d7e482916bf6df1de4d1f.png,https://public.tableau.com/profile/suryatejaa90#!/vizhome/WhatpetsdoU_Khouseholdsprefer/Dashboard1,12,Surya Teja
datapanda,https://pbs.twimg.com/media/DY3r0XnUMAEitiI.jpg:large,https://t.co/NBNLgkKEfP,12,Neelesh Kamkolkar
shwetambry,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/623463ef4d821958cce43a5fba2dba545ac839cf.png,,12,Shavetambry Tejpal
laurasutton,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/8478c0ddd5d1e8b9c2c9cfb9f27c2687f8be002e.png,https://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=e46528ba-6eb8-42e9-bc53-6310a6d65c54&primaryOrg=1&clientOrg=1,12,Laura Sutton
peterempey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f5bfeae5da59e46d31c8743ba14ef7bcaf6e399c.png,https://data.world/hayleyp,12,Peter Empey
liyangw,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/eb729e724936ba11d2bbbfbf2123bb5af84b6c08.jpg,https://data.world/vizwiz,12,Liyang Wang
jdrocks99,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/330ea1717e0dbc07fb73696305c274f8efadd505.PNG,https://public.tableau.com/profile/jayshree.dawrewar#!/vizhome/makeovermondayW1218-UKPetPopulation2017/UKPetPopulation2017?publish=yes,12,Jayshree Dawrewar
profdrkschulte,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e0112ad69efc9926980a25326e63745f19f5b571.jpg,https://t.co/YT7kMeB6PK,12,Klaus Schulte
hayleyp,,https://data.world/peterempey,12,Hayley Pfeifer
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/acb2440dab273168f34dd9427513cbc321966aa8.png,https://app.powerbi.com/view?r=eyJrIjoiYjEzYTVhMzEtOWY1ZS00ZDExLTgwYzEtZTBiNWZiN2E2YWZkIiwidCI6ImUxNzc4MGM2LTczMDgtNDc3YS1iNzY3LWZhNTY5ODI0NWUyYSJ9,12,Regis Maria O'Connor
pchaudhary,https://pbs.twimg.com/media/DY9EiOAUQAAFTJz.jpg:large,https://public.tableau.com/views/Pet_3/Dashboard1?:embed=y&:display_count=yes&publish=yes,12,Prat Chad
andrewgarfinkel,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b992b408cfbb47019cf6eb115d358a17b54138c7.jpg,https://public.tableau.com/profile/andrew.garfinkel#!/vizhome/UKPetOwnership_0/UKPetOwnership,12,Andrew Garfinkel
brunohanai,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/1bdf93ebe7a7da6745358798c9b08c6ccbdd09d7.jpg,https://data.world/evamurray,12,Bruno Hanai
ammy,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/0/0d09a2a0cbe464f039a1966d0dbe57a3c264899a.png,,12,Amanda Philip Lopez
amrutha767,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/be9a1f93c6b991f6c43c955bcc75b6e9dc59fd3e.png,https://public.tableau.com/profile/amrutha3044#!/vizhome/MakeoverMonday-March/Mar19,12,Amrutha S
kazkida,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/325023d80f1d6ff364a57f871616a28566ff710e.png,https://public.tableau.com/profile/kazkida#!/vizhome/MakeoverMonday_W12_Pet_Population_in_the_UK2017/PetPopulationintheUK2017,12,Kazuhiro Kida
lunarmodule7,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fb8dd0713f03d72e8906adab5a7a51ab164d1830.jpg,https://public.tableau.com/views/Top10ChocolateBars/1?:embed=y&:display_count=yes&publish=yes,13,LM-7
charliehtableau,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e2d198550ab90d495a2511cd8c696ff7c9756729.jpg,https://public.tableau.com/profile/charlie.hutcheson#!/vizhome/MMTwixScandal/Dashboard2?publish=yes,13,Charlie Hutcheson
simonbeaumont04,,https://data.world/vizwiz,13,Simon Beaumont
leecarter,https://pbs.twimg.com/media/DZJKGHkWsAAu4Ym.jpg:large,https://goo.gl/Fkh9rC,13,Lee Carter
chuxiu0,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a63f1c44553101242e6255ef4e1b0547688eec32.png,https://public.tableau.com/profile/dragonfruit2017#!/vizhome/WhatistheUKsfavoritechocolatebar/WhatistheUKsfavoritechocolatebar?publish=yes,13,chuxiu0
soarryan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/35d933a06ec403f228467ca64d68dccab4ece667.png,https://public.tableau.com/profile/ryansoares#!/vizhome/TheUKsFavourateChocolateBars/UKChocolate?publish=yes,13,Ryan Soares
willbidstrup,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/943965313b51f4c5946afcd2ec6822a7412c6e17.jpg,https://www.dsexplorer.org/2018/03/25/makeover-monday-uk-s-favorite-chocolate-bar/,13,William D Bidstrup
pfiya,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/6a137dcce2043a5ef1e464e71a93459fea519ea6.png,https://public.tableau.com/profile/afyia.miller1211#!/vizhome/UKsTop10ChocolateProducts/Dashboard1?publish=yes,13,Afyia Miller
adiw1202,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3f7cbfc6b841fff1bea0f74074b081476c59181f.jpg,https://public.tableau.com/views/Chocolate_6/UKFavoriteChocolateBars?:embed=y&:display_count=yes,13,Aditya W.
datapanda,https://pbs.twimg.com/media/DZKcEy9U0AArRUu.jpg:large,https://goo.gl/7vQAY7,13,Neelesh Kamkolkar
ali-motion,https://pbs.twimg.com/media/DZKhbVtXkAAPkS6.jpg:large,https://public.tableau.com/profile/ali.motion#!/vizhome/UKfavouriteChocolate/UKsfavouriteChocolate,13,Ali Motion
rgauna,https://pbs.twimg.com/media/DZKX5NQU8AA3NXs.jpg:large,https://public.tableau.com/profile/rgauna#!/vizhome/WhatistheUKsFavoriteChocolateBar/D_ChocolateUK,13,Rosario Gauna
rgauna,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b64adb762ba3c3df94a4d2cd04ba74d5742ecdae.jpg,https://public.tableau.com/profile/rgauna#!/vizhome/WhatistheUKsFavoriteChocolateBar/D_ChocolateUK,13,Rosario Gauna
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e145e6a59b422f03621f8dfb3e2910c325497fc2.jpg,https://public.tableau.com/views/MakeoverMonday_13_Candy_Bar_Rankings/Dashboard1?:embed=y&:display_count=yes&publish=yes,13,Regis Maria O'Connor
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a9fe4fc65049237ef451de8ad268dba99e10b44f.jpg,https://data.world/charliehtableau,13,Yanning Wang
markbradbourne,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9204da0e20a28a19867960bf02753e47ce604623.jpg,https://public.tableau.com/views/Top10UKChocolateBarsbyAgeGroup/Top10ChocolateBarsbyAgeGroup?:embed=y&:display_count=yes&publish=yes,13,Mark Bradbourne
greyram,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/517dd84821db1148be2e486b7e82e60628670f0b.png,https://public.tableau.com/views/MM2018Wk13_candybar/ChocoBars?:embed=y&:display_count=yes,13,Sean Ramsdale
md9845,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/90ecd6e1d844de89172a03749bc433c53b4d5ac4.jpg,https://goo.gl/gonvmb,13,Michael DiPalma
blueboyracer,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f1d5133bd9a5c3290eff9bfda30c50af6ed8be50.png,https://public.tableau.com/views/2018W13WhatistheUKsfavoritechocolatebar/Dashboard1?:embed=y&:display_count=yes&publish=yes,13,Richard Ives
sezbee,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d0a1156fa9b4bba8996450ae7ae3b5b0362194cd.jpg,https://public.tableau.com/profile/sarah.burnett#!/vizhome/CadburyDairyBarRankUK/CadburyDiaryMilk?publish=yes,13,Sarah Burnett
louisarcher,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7c2b6d347d348b01d63ae7f06990173c9c04c6ba.png,https://public.tableau.com/profile/louisarcher#!/vizhome/MakeoverMonday2018Week13_0/TheUKsFavouriteChocolateBars,13,Louis Archer
yasincanparlak,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/abfa55920668c18904a72cbedfce78c70b5d8ba0.png,https://public.tableau.com/profile/yasin.can.parlak#!/vizhome/U_K_sFavouriteChocolateBar/Chocolate,13,Yasin Can Parlak
beccajune,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b2259b8f68cc86ba7549172461d49cada2e09123.PNG,https://public.tableau.com/profile/rebecca.morales#!/vizhome/ItsaMarsWorld-makeovermonday/ItsaMarsWorld,13,Rebecca Morales
zendoll27,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/62a4764376f646efa70228002151dc30192de867.jpg,https://t.co/hfooAgngrX,13,Lindsay Betzendahl
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/877606f0134b053ade67f9774bf80839d47d5f87.png,https://public.tableau.com/views/ChocolateBars_0/PopularChocolateBarsintheUK?:embed=y&:display_count=yes&publish=yes,13,Tushar More
waddydbaddy,https://pbs.twimg.com/media/DZOqrWBVMAAheCe.jpg:large,https://public.tableau.com/profile/soham.wadekar#!/vizhome/MakeoverMondayUKChocolateBars/MakeoverMondayUKChocolateBars?publish=yes,13,Soham Wadekar
rahul0404,,https://tabsoft.co/2IWuEpS,13,Rahul Singh
hellowolrd,https://pbs.twimg.com/media/DZOzAdOX4AAEYBS.jpg:large,,13,Andre Go
tableauing,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f1d146bc39ad9877105e2aab5b5bf7ce217638ef.jpg,https://t.co/SGR1GJP7JH,13,Rodrigo Calloni
dataveld,,https://data.world/tableauing,13,David Eldersveld
jdb2313,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a184e5fe854c9b8429cc18f6e5e55d2933c68eaf.jpg,https://public.tableau.com/views/UnitedKingdomlovestheMarsBar/Dashboard?:embed=y&:display_count=yes,13,Jamie Brown
umarhassan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/41ae8af4f38afe35e1c7733b8d21e60086288776.png,https://data.world/sezbee,13,Umar Hassan
philipdriggs,https://pbs.twimg.com/media/DZPZRe3XkAYiS5r.jpg:large,https://public.tableau.com/profile/philip.riggs#!/vizhome/MakeoverMonday2018week13WhatistheUKsfavoritechocolatebar/Dashboard1?publish=yes,13,Philip Riggs
peterempey,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/506cf824a6bfcd2de815a597a792614bbf21c7c1.png,https://public.tableau.com/profile/peter.empey#!/vizhome/week13UKsfavoritechocolatebar/TopChocolateBars,13,Peter Empey
chithresh,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/1dc4ef1c0be115c97d7eb15e128d702a4c57433a.jpg,http://olympics.yellowfin.bi/yellowfin/RunReport.i4?reportUUID=c2888658-431e-42d9-8a68-2d26b7a31074&primaryOrg=1&clientOrg=1,13,Chithresh
colinjhendricks,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/20002faf28adfd94ca98cf6ced46f14334b53684.jpg,,13,Colin Hendricks
susanjg1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4eb3fdad8c54370fe38fb0e44e0822a93ac32f80.jpg,https://public.tableau.com/profile/susan.glass5813#!/vizhome/UKChocolate/UKChocolate?publish=yes,13,Susan Glass
hafeezkhan,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c202707da21b6d4ff58af436a37a07e19b6257af.png,https://public.tableau.com/profile/khan6834#!/vizhome/Favoritechocolate/Dashboard1,13,Hafeez Khan
bitfernsteve,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/1/11644eef6d433f0d92d93ab92cb184f7511846f5.jpg,https://public.tableau.com/profile/steve7374#!/vizhome/UKsfavouritechocolatebars/DASH,13,Steve Wood
nilsm,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bfa48bf08d2e0561bac80f9b856b277ed48cdde4.png,https://public.tableau.com/views/MM_CW13/MM_CW13?:embed=y&:display_count=yes&publish=yes,13,Nils Macher
bizualisation,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b4d5a483e8adaa027dc5c452a11ba6f95d1932af.png,https://public.tableau.com/profile/andy4447#!/vizhome/TheUKsfavouritechocolate/UKsFavourite,13,Andy
fiedja,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f825f25552e13abb1b76f2463370fa5ba7dc5de8.jpg,https://public.tableau.com/profile/piotr.szewczyk#!/vizhome/Top10ChocolateBarsinUK/Dashboard1,13,Piotr Szewczyk
mwilsonx,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fcc7ac4bb66343a22f7d48bf07d5d6d9327bd8d3.JPG,https://bit.ly/2pHg5yi,13,Matt Wilson
cchattirak,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4f99f4f6f686b333da5e9d93549379ed5cb519b0.png,https://public.tableau.com/profile/chatchai.chattirak#!/vizhome/week13_4/Dashboard1?publish=yes,13,Chatchai Chattirak
pchaudhary,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/cad822da53946bdfec4d4cd06242a644cc922b25.jpg,https://public.tableau.com/shared/8PW3W9X95?:display_count=yes,13,Prat Chad
nkraska,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4724aa347a99a0bad4b352fa9a78d94f32c5acbf.jpg,https://t.co/R2Ub8wl2ye,13,Nick Kraska
ycsong21,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4f2cc17bc43ae6cd1b6171c03e0628bf21e3520a.jpg,https://public.tableau.com/views/UKs_fav_chocolates_mm2018w13/UKs_favourite_chocolate?:retry=yes&:embed=y&:display_count=yes&publish=yes,13,Young Song
staticum,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fecb272a82ed63df36a2cb95623565edaf7e450a.jpg,https://run.plnkr.co/plunks/8TAYde/,13,Sebastian
hayleyp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a59d8493d2256b4f1bcbcf52de46da2693643430.png,https://public.tableau.com/views/MakeoverMondayW13WhatistheUKsfavouritechocolatebar/Dashboard1?:embed=y&:display_count=yes&publish=yes,13,Hayley Pfeifer
aya,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/84ac5efd02e6cdd1cf695894230c788a985e6217.png,https://public.tableau.com/views/MakeoverMonday_39/Sheet1?:embed=y&:display_count=yes,13,Aya Masuo
jplattner,https://pbs.twimg.com/media/DZWQtJrWsAA2zgO.jpg:large,https://public.tableau.com/profile/jeff.plattner4532#!/vizhome/Top10ChocolateBars_3/Dashboard1,13,Jeff Plattner
brunohanai,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fdae298380dc615c5a7cc0ba5cd6cc5f13a924a6.jpg,https://data.world/rgauna,13,Bruno Hanai
sarahlovesdata,https://pbs.twimg.com/media/DZX2eiYXcAAg9w8.jpg:large,http://bit.ly/MM2018Week13,13,Sarah Bartlett
suryateja1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bbb300b799c334bef531366637cac5ceecbce221.png,https://public.tableau.com/profile/suryatejaa90#!/vizhome/WhatisU_KsFavouriteChocolatebar/Dashboa,13,Surya Teja
jarosk88,,https://twitter.com/twitter/statuses/979088963255328769,13,Jakub Jaros
andyth14,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f7c40bae519b12c5ec5c5b430423e8bcac3e60f8.PNG,https://public.tableau.com/profile/andrew.herman#!/vizhome/HowdoYOURChocolateRankingscomparetopeopleofyourageintheUK/Dashboard1,13,Andrew Herman
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/28f639be6c532ea9ac0f1f03e87f1a854f445fb0.jpg,https://public.tableau.com/views/UKFavoriteChocolateBar/Easter?:embed=y&:display_count=yes&publish=yes&showVizHome=no,13,Andy Kriebel
hilda2309,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bda34ca1d94cc85b34d2140431d0fe1aceb8bcf9.jpg,https://public.tableau.com/profile/hilda.amalan3899#!/vizhome/UKsfavouriteChocolateBar/UKsfavouritechocolatebars,13,Hilda
marcsoares,https://pbs.twimg.com/media/DZdPgEWXUAE9Pkj.jpg:large,https://datastudio.google.com/open/1bSTzcwMqKUpF-PFflw1I6E2Iyw60-Q6T,13,Marc Soares
ibk,,https://public.tableau.com/profile/ibukun.ogundipe#!/vizhome/UKFavouriteChocolateBarMakeoverMondayEasteregg/Dashboard1,13,ibk
alihanif,,https://public.tableau.com/views/PopularChocolateBars-UK/UKChocalteRankingDashboard?:embed=y&:display_count=yes,13,Muhammad Ali Hanif
profdrkschulte,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/96daaccaa4ad81b4c9cf5670644a28f010f34a86.jpg,https://t.co/UE1X7Vlan6,13,Klaus Schulte
busygirl,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/82937352d2baf80aabf5e1e93c84089011ae15f9.jpg,https://public.tableau.com/profile/rebecca.shay#!/vizhome/Top10chocolatebarinUK/VisualDashboard,13,Rebecca Shay
amrutha767,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/76dbf859343d8c2b84926dac5544f4d993610b13.png,https://data.world/charliehtableau,13,Amrutha S
venkatkolli,,https://public.tableau.com/profile/venkata.kolli#!/vizhome/MoMwk13/Dashboard1,13,Venkata Kolli
ykimura,https://pbs.twimg.com/media/DZjjYWQV4AAm8_R.jpg:large,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/chocolate_1/1,13,yoshihito kimura
dilyana,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/86a7d0b714c82145c500de585b41e8e60efb053e.png,https://public.tableau.com/profile/dilyana2344#!/vizhome/MM_Week13_Choco/Dashboard2?publish=yes,13,Dilyana Suleymanova
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/82461931dec004e2ad9b02280c12d528ef59dcd0.png,https://public.tableau.com/views/WineConsumption/MM14?:embed=y&:display_count=yes&publish=yes&:showVizHome=no,14,Andy Kriebel
charliehtableau,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/cf61ca7fedaf627e3e9ea84634c985737e82a161.jpg,https://public.tableau.com/profile/charlie.hutcheson#!/vizhome/MMWineProduction/Dashboard2?publish=yes,14,Charlie Hutcheson
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e6a466650e4f32d9bfb03a945975b4a915a053e3.png,https://data.world/vizwiz,14,Tushar More
